"","squirrel_id","axy_date","axy_yr","axy_month","axy_season","tod","feed","forage","nestmove","nestnotmove","notmoving","travel","axy_id","sex","byear","dyear","litter_id","axy_age","axy_ageclass","prop_feeding","prop_foraging","prop_nestmoving","prop_nestnotmoving","prop_notmoving","prop_travel","PC1","PC2","axy.local.density","axy_avg_fam","grid"
"1",23286,2019-08-22,2019,8,"summer","day",0,0,0,1,0,0,"23286-2019-08-22","F",2016,2019,NA,3,"A",0,0,0,0.642857142857143,0.357142857142857,0,-2.62465922944898,-1.60919144692416,0,0,"LL"
"2",23286,2019-08-23,2019,8,"summer","day",0,0,0,0,1,0,"23286-2019-08-23","F",2016,2019,NA,3,"A",0,0,0,0,1,0,-1.78282337145497,-4.82565663138952,0,0,"LL"
"3",23286,2019-08-24,2019,8,"summer","day",0,0,0,1,0,0,"23286-2019-08-24","F",2016,2019,NA,3,"A",0.0714285714285714,0,0,0.642857142857143,0.214285714285714,0.0714285714285714,-1.99162415088207,-1.09843239011402,0,0,"LL"
"4",23286,2019-08-25,2019,8,"summer","day",0,0,0,0,1,0,"23286-2019-08-25","F",2016,2019,NA,3,"A",0.142857142857143,0,0,0.214285714285714,0.571428571428571,0.0714285714285714,-1.13828016321576,-3.09219295165434,0,0,"LL"
"5",23286,2019-08-26,2019,8,"summer","dusk",0,0,0,1,0,0,"23286-2019-08-26","F",2016,2019,NA,3,"A",0.142857142857143,0,0,0.785714285714286,0.0714285714285714,0,-2.22749369988482,-0.593322283058671,0,0,"LL"
"6",23286,2019-08-27,2019,8,"summer","day",0,0,0,0,1,0,"23286-2019-08-27","F",2016,2019,NA,3,"A",0,0,0.0714285714285714,0.285714285714286,0.571428571428571,0.0714285714285714,-1.79918276512322,-2.30684811824621,0,0,"LL"
"7",23286,2019-08-28,2019,8,"summer","day",0,1,0,0,0,0,"23286-2019-08-28","F",2016,2019,NA,3,"A",0.0714285714285714,0.0714285714285714,0.142857142857143,0.357142857142857,0,0.357142857142857,0.326099968758677,0.899248634226369,0,0,"LL"
"8",23286,2019-08-29,2019,8,"summer","day",0,0,1,0,0,0,"23286-2019-08-29","F",2016,2019,NA,3,"A",0.0714285714285714,0.142857142857143,0.285714285714286,0.214285714285714,0,0.285714285714286,0.752174472139935,1.81065222269136,0,0,"LL"
"9",23286,2019-08-30,2019,8,"summer","day",0,0,1,0,0,0,"23286-2019-08-30","F",2016,2019,NA,3,"A",0.0714285714285714,0,0.571428571428571,0.0714285714285714,0,0.285714285714286,-0.0855815791822209,2.95558741831873,0,0,"LL"
"10",23286,2019-08-31,2019,8,"summer","day",0,0,1,0,0,0,"23286-2019-08-31","F",2016,2019,NA,3,"A",0.142857142857143,0.0714285714285714,0.285714285714286,0.214285714285714,0,0.285714285714286,0.498129450618209,1.43293653086745,0,0,"LL"
"11",23286,2019-09-01,2019,9,"autumn","day",0,0,1,0,0,0,"23286-2019-09-01","F",2016,2019,NA,3,"A",0.142857142857143,0.142857142857143,0.142857142857143,0.214285714285714,0,0.357142857142857,1.35145979006412,0.863293407931156,0,0,"LL"
"12",23286,2019-09-02,2019,9,"autumn","day",0,0,0,0,0,1,"23286-2019-09-02","F",2016,2019,NA,3,"A",0.0714285714285714,0,0,0.285714285714286,0.142857142857143,0.5,0.52155241427203,-0.724100520353533,0,0,"LL"
"13",23286,2019-09-03,2019,9,"autumn","day",0,0,0,1,0,0,"23286-2019-09-03","F",2016,2019,NA,3,"A",0.142857142857143,0.0714285714285714,0.214285714285714,0.285714285714286,0,0.285714285714286,0.387717252741956,1.06126261557844,0,0,"LL"
"14",23286,2019-09-04,2019,9,"autumn","day",0,0,1,0,0,0,"23286-2019-09-04","F",2016,2019,NA,3,"A",0.285714285714286,0,0.142857142857143,0,0,0.571428571428571,2.14672668837516,0.116335448915516,0,0,"LL"
"15",23286,2019-09-05,2019,9,"autumn","day",1,0,0,0,0,0,"23286-2019-09-05","F",2016,2019,NA,3,"A",0.285714285714286,0.142857142857143,0,0,0,0.571428571428571,3.20530713544982,-0.285251916133825,0,0,"LL"
"16",23759,2019-08-19,2019,8,"summer","dusk",0,0,0,1,0,0,"23759-2019-08-19","F",2017,2019,NA,2,"A",0,0,0.571428571428571,0.285714285714286,0.142857142857143,0,-2.02197359910362,2.43635493687643,0,0,"LL"
"17",23759,2019-08-20,2019,8,"summer","day",0,0,0,0,1,0,"23759-2019-08-20","F",2017,2019,NA,2,"A",0,0,0,0.428571428571429,0.571428571428571,0,-2.34404727678431,-2.68134650841261,0,0,"LL"
"18",23759,2019-08-21,2019,8,"summer","day",0,0,0,0,1,0,"23759-2019-08-21","F",2017,2019,NA,2,"A",0,0,0,0,0.928571428571429,0.0714285714285714,-1.44190837522503,-4.46544713601598,0,0,"LL"
"19",23759,2019-08-22,2019,8,"summer","day",0,1,0,0,0,0,"23759-2019-08-22","F",2017,2019,NA,2,"A",0.142857142857143,0.0714285714285714,0.0714285714285714,0.571428571428571,0,0.142857142857143,-0.702011770580212,0.312265835245623,0,0,"LL"
"20",23759,2019-08-23,2019,8,"summer","day",0,0,0,1,0,0,"23759-2019-08-23","F",2017,2019,NA,2,"A",0,0.142857142857143,0.142857142857143,0.5,0,0.214285714285714,-0.288759637289259,1.27131537629549,0,0,"LL"
"21",23759,2019-08-24,2019,8,"summer","day",0,0,0,0,0,1,"23759-2019-08-24","F",2017,2019,NA,2,"A",0.0714285714285714,0.0714285714285714,0,0.428571428571429,0.0714285714285714,0.357142857142857,0.198812890561062,-0.201484216847815,0,0,"LL"
"22",23759,2019-08-25,2019,8,"summer","day",0,0,0,1,0,0,"23759-2019-08-25","F",2017,2019,NA,2,"A",0.0714285714285714,0.214285714285714,0.0714285714285714,0.5,0,0.142857142857143,0.191735672355098,0.860861759833875,0,0,"LL"
"23",23759,2019-08-26,2019,8,"summer","day",0,0,0,1,0,0,"23759-2019-08-26","F",2017,2019,NA,2,"A",0.0714285714285714,0.0714285714285714,0.285714285714286,0.214285714285714,0.0714285714285714,0.285714285714286,0.206009368281241,1.28238696943086,0,0,"LL"
"24",23759,2019-08-27,2019,8,"summer","day",0,0,1,0,0,0,"23759-2019-08-27","F",2017,2019,NA,2,"A",0.0714285714285714,0,0.357142857142857,0.357142857142857,0,0.214285714285714,-0.851270486595811,1.83774119757429,0,0,"LL"
"25",23759,2019-08-28,2019,8,"summer","day",0,0,0,0,0,1,"23759-2019-08-28","F",2017,2019,NA,2,"A",0.0714285714285714,0,0.0714285714285714,0.642857142857143,0.0714285714285714,0.142857142857143,-1.63383427433076,-0.00916395895531513,0,0,"LL"
"26",23759,2019-08-29,2019,8,"summer","day",0,1,0,0,0,0,"23759-2019-08-29","F",2017,2019,NA,2,"A",0,0.142857142857143,0.0714285714285714,0.5,0,0.285714285714286,0.035280478619319,0.902465935883867,0,0,"LL"
"27",23759,2019-08-30,2019,8,"summer","day",0,0,0,1,0,0,"23759-2019-08-30","F",2017,2019,NA,2,"A",0.214285714285714,0.142857142857143,0,0.357142857142857,0,0.285714285714286,1.08184048041864,-0.0897143565838258,0,0,"LL"
"28",23759,2019-08-31,2019,8,"summer","dawn",1,0,0,0,0,0,"23759-2019-08-31","F",2017,2019,NA,2,"A",0.142857142857143,0.0714285714285714,0.142857142857143,0.5,0,0.142857142857143,-0.591599572703959,0.68393975053464,0,0,"LL"
"29",23759,2019-09-01,2019,9,"autumn","day",0,0,0,0,0,1,"23759-2019-09-01","F",2017,2019,NA,2,"A",0.142857142857143,0.0714285714285714,0,0.642857142857143,0,0.142857142857143,-0.812423968456464,-0.0594080800433931,0,0,"LL"
"30",23759,2019-09-02,2019,9,"autumn","day",0,0,0,1,0,0,"23759-2019-09-02","F",2017,2019,NA,2,"A",0.142857142857143,0.0714285714285714,0,0.642857142857143,0.0714285714285714,0.0714285714285714,-1.15333896468641,-0.419617575416934,0,0,"LL"
"31",23759,2019-09-03,2019,9,"autumn","day",0,0,0,1,0,0,"23759-2019-09-03","F",2017,2019,NA,2,"A",0,0.0714285714285714,0.214285714285714,0.285714285714286,0,0.428571428571429,0.485307080527904,1.48058248345233,0,0,"LL"
"32",23759,2019-09-04,2019,9,"autumn","day",1,0,0,0,0,0,"23759-2019-09-04","F",2017,2019,NA,2,"A",0.142857142857143,0.142857142857143,0.142857142857143,0.428571428571429,0,0.142857142857143,0.0481028487096249,0.854819983298986,0,0,"LL"
"33",23759,2019-09-05,2019,9,"autumn","day",0,0,1,0,0,0,"23759-2019-09-05","F",2017,2019,NA,2,"A",0,0.0714285714285714,0.142857142857143,0.642857142857143,0,0.142857142857143,-1.36291437248767,1.09761066865376,0,0,"LL"
"34",23759,2019-09-06,2019,9,"autumn","day",0,0,1,0,0,0,"23759-2019-09-06","F",2017,2019,NA,2,"A",0.214285714285714,0,0.142857142857143,0.5,0.0714285714285714,0.0714285714285714,-1.18655959045563,-0.0539854366628063,0,0,"LL"
"35",23759,2019-09-07,2019,9,"autumn","day",0,0,0,1,0,0,"23759-2019-09-07","F",2017,2019,NA,2,"A",0.214285714285714,0,0,0.714285714285714,0,0.0714285714285714,-1.50092130376302,-0.439948246744688,0,0,"LL"
"36",23759,2019-09-08,2019,9,"autumn","day",0,0,0,1,0,0,"23759-2019-09-08","F",2017,2019,NA,2,"A",0.142857142857143,0.142857142857143,0.0714285714285714,0.571428571428571,0,0.0714285714285714,-0.496761662951459,0.480321593132579,0,0,"LL"
"37",23308,2019-08-25,2019,8,"summer","day",0,0,0,1,0,0,"23308-2019-08-25","F",2016,2019,NA,3,"A",0.285714285714286,0.0714285714285714,0.142857142857143,0.214285714285714,0.285714285714286,0,-0.315040130270346,-1.16492019932386,0,0,"LL"
"38",23308,2019-08-26,2019,8,"summer","day",0,1,0,0,0,0,"23308-2019-08-26","F",2016,2019,NA,3,"A",0.214285714285714,0.285714285714286,0,0.357142857142857,0,0.142857142857143,1.49234069567614,0.246397159190086,0,0,"LL"
"39",23308,2019-08-27,2019,8,"summer","day",0,0,0,0,0,1,"23308-2019-08-27","F",2016,2019,NA,3,"A",0.142857142857143,0.0714285714285714,0.142857142857143,0.142857142857143,0.0714285714285714,0.428571428571429,1.23974699999026,0.337852629548049,0,0,"LL"
"40",23308,2019-08-28,2019,8,"summer","day",0,1,0,0,0,0,"23308-2019-08-28","F",2016,2019,NA,3,"A",0.0714285714285714,0.357142857142857,0.0714285714285714,0.142857142857143,0,0.357142857142857,2.77449745653676,1.21109564999474,0,0,"LL"
"41",23308,2019-08-29,2019,8,"summer","day",0,0,0,0,0,1,"23308-2019-08-29","F",2016,2019,NA,3,"A",0,0,0.0714285714285714,0.142857142857143,0,0.785714285714286,1.79704183228597,0.580476794496905,0,0,"LL"
"42",23308,2019-08-30,2019,8,"summer","day",1,0,0,0,0,0,"23308-2019-08-30","F",2016,2019,NA,3,"A",0.214285714285714,0,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.571428571428571,1.74419440816194,-0.405888027810093,0,0,"LL"
"43",23308,2019-08-31,2019,8,"summer","day",0,0,0,0,0,1,"23308-2019-08-31","F",2016,2019,NA,3,"A",0.142857142857143,0.214285714285714,0.0714285714285714,0.0714285714285714,0,0.5,2.74965464117111,0.668148675161266,0,0,"LL"
"44",23308,2019-09-01,2019,9,"autumn","day",0,0,1,0,0,0,"23308-2019-09-01","F",2016,2019,NA,3,"A",0.142857142857143,0,0.0714285714285714,0.142857142857143,0.0714285714285714,0.571428571428571,1.35853700827008,-0.199052568750534,0,0,"LL"
"45",23308,2019-09-02,2019,9,"autumn","day",0,0,0,0,0,1,"23308-2019-09-02","F",2016,2019,NA,3,"A",0,0.0714285714285714,0.142857142857143,0.285714285714286,0,0.5,0.809347196436482,1.11173304304071,0,0,"LL"
"46",23308,2019-09-03,2019,9,"autumn","day",0,1,0,0,0,0,"23308-2019-09-03","F",2016,2019,NA,3,"A",0.0714285714285714,0.285714285714286,0.142857142857143,0.142857142857143,0.0714285714285714,0.285714285714286,1.90429223676949,1.05167983714587,0,0,"LL"
"47",23308,2019-09-04,2019,9,"autumn","day",0,1,0,0,0,0,"23308-2019-09-04","F",2016,2019,NA,3,"A",0.214285714285714,0.142857142857143,0.142857142857143,0.142857142857143,0.0714285714285714,0.285714285714286,1.39620219372603,0.296248453498056,0,0,"LL"
"48",23308,2019-09-05,2019,9,"autumn","day",0,0,0,0,0,1,"23308-2019-09-05","F",2016,2019,NA,3,"A",0.5,0.0714285714285714,0.0714285714285714,0,0,0.357142857142857,2.52963217023357,-0.713438035420001,0,0,"LL"
"49",23308,2019-09-06,2019,9,"autumn","day",0,1,0,0,0,0,"23308-2019-09-06","F",2016,2019,NA,3,"A",0.0714285714285714,0.285714285714286,0.142857142857143,0,0,0.5,3.11411186056909,1.41753828227419,0,0,"LL"
"50",23323,2019-08-26,2019,8,"summer","day",0,0,0,1,0,0,"23323-2019-08-26","F",2017,2019,NA,2,"A",0.214285714285714,0,0.214285714285714,0.357142857142857,0.142857142857143,0.0714285714285714,-0.982610075024483,-0.0396965418699411,0,0,"LL"
"51",23323,2019-08-27,2019,8,"summer","day",0,0,1,0,0,0,"23323-2019-08-27","F",2017,2019,NA,2,"A",0.428571428571429,0,0.214285714285714,0.0714285714285714,0.142857142857143,0.142857142857143,0.608814438435921,-0.657378444171228,0,0,"LL"
"52",23323,2019-08-28,2019,8,"summer","day",0,0,0,0,0,1,"23323-2019-08-28","F",2017,2019,NA,2,"A",0.0714285714285714,0.0714285714285714,0.214285714285714,0.357142857142857,0,0.285714285714286,0.00205985285009866,1.268098074638,0,0,"LL"
"53",23323,2019-08-29,2019,8,"summer","day",0,0,0,1,0,0,"23323-2019-08-29","F",2017,2019,NA,2,"A",0.214285714285714,0.142857142857143,0.142857142857143,0.285714285714286,0,0.214285714285714,0.868212562386314,0.650808999116817,0,0,"LL"
"54",23323,2019-08-30,2019,8,"summer","day",0,0,0,1,0,0,"23323-2019-08-30","F",2017,2019,NA,2,"A",0.0714285714285714,0.214285714285714,0.142857142857143,0.285714285714286,0,0.285714285714286,1.17105249780101,1.23818462487767,0,0,"LL"
"55",23323,2019-08-31,2019,8,"summer","day",0,0,0,0,0,1,"23323-2019-08-31","F",2017,2019,NA,2,"A",0.214285714285714,0.0714285714285714,0.0714285714285714,0.285714285714286,0.0714285714285714,0.285714285714286,0.646087574436199,-0.246305694555307,0,0,"LL"
"56",23323,2019-09-01,2019,9,"autumn","day",0,1,0,0,0,0,"23323-2019-09-01","F",2017,2019,NA,2,"A",0.214285714285714,0.0714285714285714,0.428571428571429,0.142857142857143,0,0.142857142857143,0.23570661869291,1.96379995263115,0,0,"LL"
"57",23323,2019-09-02,2019,9,"autumn","day",1,0,0,0,0,0,"23323-2019-09-02","F",2017,2019,NA,2,"A",0.142857142857143,0,0.5,0.142857142857143,0,0.214285714285714,-0.244788690951447,2.37425356909277,0,0,"LL"
"58",23323,2019-09-03,2019,9,"autumn","day",0,0,0,0,0,1,"23323-2019-09-03","F",2017,2019,NA,2,"A",0,0.142857142857143,0.428571428571429,0.142857142857143,0,0.285714285714286,0.587341468000583,2.76083551232895,0,0,"LL"
"59",23323,2019-09-04,2019,9,"autumn","day",0,0,0,0,0,1,"23323-2019-09-04","F",2017,2019,NA,2,"A",0,0,0.428571428571429,0.428571428571429,0,0.142857142857143,-1.56096800239625,2.41342609704548,0,0,"LL"
"60",23323,2019-09-05,2019,9,"autumn","dawn",1,0,0,0,0,0,"23323-2019-09-05","F",2017,2019,NA,2,"A",0.214285714285714,0.357142857142857,0.142857142857143,0.0714285714285714,0,0.214285714285714,2.78731982662707,1.16344969740986,0,0,"LL"
"61",23323,2019-09-06,2019,9,"autumn","day",0,0,0,0,0,1,"23323-2019-09-06","F",2017,2019,NA,2,"A",0.214285714285714,0.0714285714285714,0.214285714285714,0.214285714285714,0,0.285714285714286,0.773374652633814,0.854427156518878,0,0,"LL"
"62",23323,2019-09-07,2019,9,"autumn","day",0,0,0,0,0,1,"23323-2019-09-07","F",2017,2019,NA,2,"A",0.214285714285714,0.214285714285714,0.357142857142857,0.0714285714285714,0,0.142857142857143,1.40469926364382,1.93388650287082,0,0,"LL"
"63",23258,2019-08-27,2019,8,"summer","dusk",0,0,0,1,0,0,"23258-2019-08-27","F",2016,2019,NA,3,"A",0.142857142857143,0,0,0.214285714285714,0.642857142857143,0,-1.4791951594457,-3.45240244702788,0,0,"LL"
"64",23258,2019-08-28,2019,8,"summer","day",0,0,0,0,1,0,"23258-2019-08-28","F",2016,2019,NA,3,"A",0.214285714285714,0,0.214285714285714,0,0.571428571428571,0,-0.855838483479975,-2.18683113972424,0,0,"LL"
"65",23258,2019-08-29,2019,8,"summer","day",0,0,0,1,0,0,"23258-2019-08-29","F",2016,2019,NA,3,"A",0,0,0,0.928571428571429,0,0.0714285714285714,-2.6578935034386,0.180558130433988,0,0,"LL"
"66",23258,2019-08-30,2019,8,"summer","day",0,0,0,0,0,1,"23258-2019-08-30","F",2016,2019,NA,3,"A",0.0714285714285714,0,0.142857142857143,0.571428571428571,0,0.214285714285714,-1.18250708022457,0.722719451707243,0,0,"LL"
"67",23258,2019-08-31,2019,8,"summer","day",0,0,0,1,0,0,"23258-2019-08-31","F",2016,2019,NA,3,"A",0.0714285714285714,0.0714285714285714,0.0714285714285714,0.571428571428571,0.0714285714285714,0.142857142857143,-0.994131852917179,0.161716273809031,0,0,"LL"
"68",23258,2019-09-01,2019,9,"autumn","day",1,0,0,0,0,0,"23258-2019-09-01","F",2016,2019,NA,3,"A",0.0714285714285714,0,0.0714285714285714,0.571428571428571,0,0.285714285714286,-0.858466964315991,0.353870011295616,0,0,"LL"
"69",23258,2019-09-02,2019,9,"autumn","day",0,0,0,1,0,0,"23258-2019-09-02","F",2016,2019,NA,3,"A",0,0,0.142857142857143,0.714285714285714,0,0.142857142857143,-2.00261679390126,0.926730435889412,0,0,"LL"
"70",23258,2019-09-03,2019,9,"autumn","day",0,0,0,1,0,0,"23258-2019-09-03","F",2016,2019,NA,3,"A",0.0714285714285714,0.0714285714285714,0.142857142857143,0.571428571428571,0,0.142857142857143,-0.977256972595816,0.890775209594199,0,0,"LL"
"71",23258,2019-09-04,2019,9,"autumn","day",0,0,0,1,0,0,"23258-2019-09-04","F",2016,2019,NA,3,"A",0,0,0.0714285714285714,0.857142857142857,0,0.0714285714285714,-2.54748130556234,0.552232045723005,0,0,"LL"
"72",23258,2019-09-05,2019,9,"autumn","dawn",0,0,1,0,0,0,"23258-2019-09-05","F",2016,2019,NA,3,"A",0.142857142857143,0.142857142857143,0.142857142857143,0.214285714285714,0,0.357142857142857,1.35145979006412,0.863293407931156,0,0,"LL"
"73",23258,2019-09-06,2019,9,"autumn","day",0,0,0,1,0,0,"23258-2019-09-06","F",2016,2019,NA,3,"A",0,0,0,0.714285714285714,0,0.285714285714286,-1.3545365620841,0.189031555066159,0,0,"LL"
"74",23258,2019-09-07,2019,9,"autumn","day",1,0,0,0,0,0,"23258-2019-09-07","F",2016,2019,NA,3,"A",0.142857142857143,0.0714285714285714,0,0.642857142857143,0,0.142857142857143,-0.812423968456464,-0.0594080800433931,0,0,"LL"
"75",23258,2019-09-08,2019,9,"autumn","dawn",0,0,0,1,0,0,"23258-2019-09-08","F",2016,2019,NA,3,"A",0.0714285714285714,0,0.214285714285714,0.285714285714286,0,0.428571428571429,0.231262059006178,1.10286679162843,0,0,"LL"
"76",23258,2019-09-09,2019,9,"autumn","dusk",0,0,0,1,0,0,"23258-2019-09-09","F",2016,2019,NA,3,"A",0.142857142857143,0.0714285714285714,0.0714285714285714,0.571428571428571,0,0.142857142857143,-0.702011770580212,0.312265835245623,0,0,"LL"
"77",23258,2019-09-10,2019,9,"autumn","day",0,0,0,1,0,0,"23258-2019-09-10","F",2016,2019,NA,3,"A",0.214285714285714,0.0714285714285714,0,0.571428571428571,0,0.142857142857143,-0.426766568564607,-0.266243539102952,0,0,"LL"
"78",23258,2019-09-11,2019,9,"autumn","day",1,0,0,0,0,0,"23258-2019-09-11","F",2016,2019,NA,3,"A",0.142857142857143,0.142857142857143,0.0714285714285714,0.5,0,0.142857142857143,-0.0623093491666281,0.48314606800997,0,0,"LL"
"79",23258,2019-09-12,2019,9,"autumn","day",0,0,0,1,0,0,"23258-2019-09-12","F",2016,2019,NA,3,"A",0.142857142857143,0,0.142857142857143,0.5,0.0714285714285714,0.142857142857143,-1.13776467656265,0.155674497274143,0,0,"LL"
"80",23258,2019-09-13,2019,9,"autumn","day",0,0,0,1,0,0,"23258-2019-09-13","F",2016,2019,NA,3,"A",0.142857142857143,0,0.142857142857143,0.5,0,0.214285714285714,-0.796849680332711,0.515883992647684,0,0,"LL"
"81",23258,2019-09-14,2019,9,"autumn","day",0,1,0,0,0,0,"23258-2019-09-14","F",2016,2019,NA,3,"A",0.142857142857143,0.142857142857143,0,0.357142857142857,0,0.357142857142857,1.13063539431161,0.119945577353123,0,0,"LL"
"82",23258,2019-09-15,2019,9,"autumn","day",0,0,0,1,0,0,"23258-2019-09-15","F",2016,2019,NA,3,"A",0.0714285714285714,0.0714285714285714,0.142857142857143,0.571428571428571,0,0.142857142857143,-0.977256972595816,0.890775209594199,0,0,"LL"
"83",23258,2019-09-16,2019,9,"autumn","day",0,0,0,1,0,0,"23258-2019-09-16","F",2016,2019,NA,3,"A",0.0714285714285714,0,0,0.785714285714286,0,0.142857142857143,-1.83778378976191,-0.0234528537481804,0,0,"LL"
"84",23258,2019-09-17,2019,9,"autumn","day",0,0,0,1,0,0,"23258-2019-09-17","F",2016,2019,NA,3,"A",0.0714285714285714,0.0714285714285714,0.142857142857143,0.428571428571429,0,0.285714285714286,-0.108352345026154,0.896424159348979,0,0,"LL"
"85",23258,2019-09-18,2019,9,"autumn","day",0,0,0,0,0,1,"23258-2019-09-18","F",2016,2019,NA,3,"A",0.0714285714285714,0,0.0714285714285714,0.714285714285714,0,0.142857142857143,-1.72737159188565,0.348221061540836,0,0,"LL"
"86",23258,2019-09-19,2019,9,"autumn","day",1,0,0,0,0,0,"23258-2019-09-19","F",2016,2019,NA,3,"A",0.214285714285714,0.0714285714285714,0.142857142857143,0.5,0,0.0714285714285714,-0.640394486596932,0.474279816597691,0,0,"LL"
"87",23258,2019-09-20,2019,9,"autumn","day",0,0,0,0,0,1,"23258-2019-09-20","F",2016,2019,NA,3,"A",0.142857142857143,0.0714285714285714,0,0.0714285714285714,0.357142857142857,0.357142857142857,0.958619560672479,-1.83785975789198,0,0,"LL"
"88",23258,2019-09-21,2019,9,"autumn","day",0,0,0,1,0,0,"23258-2019-09-21","F",2016,2019,NA,3,"A",0.0714285714285714,0,0.214285714285714,0.5,0,0.214285714285714,-1.07209488234832,1.09439336699626,0,0,"LL"
"89",23258,2019-09-22,2019,9,"autumn","day",0,0,0,1,0,0,"23258-2019-09-22","F",2016,2019,NA,3,"A",0.0714285714285714,0.0714285714285714,0.0714285714285714,0.571428571428571,0.0714285714285714,0.142857142857143,-0.994131852917179,0.161716273809031,0,0,"LL"
"90",21319,2019-08-27,2019,8,"summer","day",0,0,0,0,1,0,"21319-2019-08-27","M",2013,2019,NA,6,"A",0.142857142857143,0,0,0.142857142857143,0.714285714285714,0,-1.38565784189081,-3.80978746752403,0,0,"LL"
"91",21319,2019-08-28,2019,8,"summer","day",0,0,0,0,0,1,"21319-2019-08-28","M",2013,2019,NA,6,"A",0.0714285714285714,0,0.285714285714286,0.5,0,0.142857142857143,-1.39613499825689,1.46324280740789,0,0,"LL"
"92",21319,2019-08-29,2019,8,"summer","dusk",0,0,0,0,0,1,"21319-2019-08-29","M",2013,2019,NA,6,"A",0.0714285714285714,0,0.0714285714285714,0.571428571428571,0,0.285714285714286,-0.858466964315991,0.353870011295616,0,0,"LL"
"93",21319,2019-08-30,2019,8,"summer","day",0,0,0,1,0,0,"21319-2019-08-30","M",2013,2019,NA,6,"A",0,0,0.0714285714285714,0.571428571428571,0,0.357142857142857,-0.809672050423017,0.563529945232565,0,0,"LL"
"94",21319,2019-08-31,2019,8,"summer","day",0,0,1,0,0,0,"21319-2019-08-31","M",2013,2019,NA,6,"A",0.214285714285714,0.142857142857143,0.142857142857143,0.285714285714286,0.0714285714285714,0.142857142857143,0.527297566156372,0.290599503743276,0,0,"LL"
"95",21319,2019-09-01,2019,9,"autumn","day",0,0,0,1,0,0,"21319-2019-09-01","M",2013,2019,NA,6,"A",0,0.0714285714285714,0,0.642857142857143,0,0.285714285714286,-0.714834140670518,0.359911787830505,0,0,"LL"
"96",21319,2019-09-02,2019,9,"autumn","day",0,0,1,0,0,0,"21319-2019-09-02","M",2013,2019,NA,6,"A",0,0.142857142857143,0.285714285714286,0.357142857142857,0,0.214285714285714,-0.0679352415367537,2.01466320687353,0,0,"LL"
"97",21319,2019-09-03,2019,9,"autumn","day",0,0,0,1,0,0,"21319-2019-09-03","M",2013,2019,NA,6,"A",0,0.285714285714286,0,0.357142857142857,0,0.357142857142857,1.63872543735506,0.875376961000933,0,0,"LL"
"98",21319,2019-09-04,2019,9,"autumn","dawn",0,0,0,1,0,0,"21319-2019-09-04","M",2013,2019,NA,6,"A",0.0714285714285714,0.0714285714285714,0.0714285714285714,0.428571428571429,0,0.357142857142857,0.215687770882424,0.527574718937352,0,0,"LL"
"99",21319,2019-09-05,2019,9,"autumn","day",0,0,1,0,0,0,"21319-2019-09-05","M",2013,2019,NA,6,"A",0.142857142857143,0,0.0714285714285714,0.571428571428571,0,0.214285714285714,-0.907261878208964,0.144210077358667,0,0,"LL"
"100",21319,2019-09-06,2019,9,"autumn","day",0,0,0,0,0,1,"21319-2019-09-06","M",2013,2019,NA,6,"A",0,0,0,0.714285714285714,0,0.285714285714286,-1.3545365620841,0.189031555066159,0,0,"LL"
"101",21319,2019-09-07,2019,9,"autumn","day",0,0,0,1,0,0,"21319-2019-09-07","M",2013,2019,NA,6,"A",0.142857142857143,0,0.214285714285714,0.428571428571429,0,0.214285714285714,-0.686437482456458,0.887557907936701,0,0,"LL"
"102",21319,2019-09-08,2019,9,"autumn","day",0,0,0,0,0,1,"21319-2019-09-08","M",2013,2019,NA,6,"A",0,0.0714285714285714,0.142857142857143,0.714285714285714,0,0.0714285714285714,-1.79736668627251,1.09478619377637,0,0,"LL"
"103",21319,2019-09-09,2019,9,"autumn","day",0,0,0,1,0,0,"21319-2019-09-09","M",2013,2019,NA,6,"A",0.0714285714285714,0.142857142857143,0.0714285714285714,0.357142857142857,0,0.357142857142857,0.855390192296008,0.698454951701699,0,0,"LL"
"104",21319,2019-09-10,2019,9,"autumn","day",0,1,0,0,0,0,"21319-2019-09-10","M",2013,2019,NA,6,"A",0.0714285714285714,0.214285714285714,0,0.571428571428571,0,0.142857142857143,0.0813234744788453,0.489187844544858,0,0,"LL"
"105",21319,2019-09-11,2019,9,"autumn","day",0,0,0,1,0,0,"21319-2019-09-11","M",2013,2019,NA,6,"A",0.0714285714285714,0.0714285714285714,0,0.571428571428571,0,0.285714285714286,-0.32917674077866,0.153076328770946,0,0,"LL"
"106",21319,2019-09-12,2019,9,"autumn","dawn",0,0,0,1,0,0,"21319-2019-09-12","M",2013,2019,NA,6,"A",0.0714285714285714,0,0.142857142857143,0.428571428571429,0.142857142857143,0.214285714285714,-0.995432445114789,0.00794941071494025,0,0,"LL"
"107",21319,2019-09-13,2019,9,"autumn","day",0,0,0,1,0,0,"21319-2019-09-13","M",2013,2019,NA,6,"A",0,0.142857142857143,0.0714285714285714,0.5,0,0.285714285714286,0.035280478619319,0.902465935883867,0,0,"LL"
"108",21319,2019-09-14,2019,9,"autumn","day",0,1,0,0,0,0,"21319-2019-09-14","M",2013,2019,NA,6,"A",0.0714285714285714,0.142857142857143,0.0714285714285714,0.571428571428571,0,0.142857142857143,-0.447966749058486,0.689981527069528,0,0,"LL"
